afiladas|8304|2
aggregatum|8306|2
aglomeraciones|8308|3
aglomerados|8311|1
agradable|8312|2
agrandadas|8314|1
agregadas|8315|1
agregados|8316|1
agrupadas|8317|23
agrupados|8340|6
aguda|8346|128
agudamente|8474|3
agudas|8477|25
agudo|8502|121
agudoacuminado|8623|1
agudos|8624|2
aguijones|8626|1
aguilarii|8627|1
ahusado|8628|1
aiouea|8629|11
ala|8640|6
aladas|8646|5
alado|8651|8
alados|8659|2
alargada|8661|2
alargadas|8663|2
alargado|8665|4
alargados|8669|5
alargan|8674|2
alas|8676|15
albergando|8691|2
albida|8693|2
albiflora|8695|1
albiramea|8696|1
alchornea|8697|5
alchorneoides|8702|1
alchorneopsis|8703|1
alfaroa|8704|4
allenii|8708|3
alloiophylla|8711|2
alternan|8713|4
alternando|8717|1
alternantes|8718|1
alternas|8719|438
alternos|9157|3
altura|9160|237
amanoa|9397|1
amarilla|9398|14
amarillas|9412|36
amarillenta|9448|29
amarillentas|9477|87
amarillento|9564|72
amarillentopilosas|9636|1
amarillentos|9637|3
amarillo|9640|35
amarilloanaranjado|9675|1
amarillopilosas|9676|1
amarillos|9677|16
amazonia|9693|1
amazonica|9694|1
amazonum|9695|1
ambas|9696|80
amentos|9776|15
americana|9791|5
americanus|9796|1
amethystina|9797|2
ampla|9799|2
amplexicaule|9801|1
amplia|9802|6
ampliamente|9808|53
amplias|9861|3
amplio|9864|21
amplioelipticas|9885|2
amplioovadas|9887|2
anaranjada|9889|12
anaranjadas|9901|27
anaranjado|9928|42
anaranjados|9970|5
anastomosados|9975|2
anchamente|9977|1
ancho|9978|45
anchoelipticas|10023|2
anchooblongas|10025|1
anchoobovadas|10026|1
anchoovadas|10027|1
anchos|10028|3
ancistrosas|10031|1
androceo|10032|7
androdioicas|10039|1
androdioicos|10040|1
androgina|10041|1
andromonoico|10042|2
andromonoicos|10044|2
anfibia|10046|2
anfibias|10048|4
angosta|10052|4
angostamente|10056|52
angostas|10108|5
angosto|10113|14
angostoelipticas|10127|2
angostolanceoladas|10129|1
angostoobovada|10130|1
angostos|10131|1
anguladas|10132|43
angulados|10175|2
angulares|10177|7
angulos|10184|2
angulosas|10186|1
angustifolium|10187|1
aniba|10188|4
anillo|10192|15
anillos|10207|3
antera|10210|2
anteras|10212|53
antesis|10265|4
antipetalos|10269|1
anual|10270|4
anuales|10274|5
anular|10279|4
anulares|10283|2
aparentemente|10285|5
apariencia|10290|3
aparisthmium|10293|1
apendice|10294|2
apendices|10296|5
apical|10301|19
apicales|10320|9
apice|10329|599
apiculada|10928|3
apiculadas|10931|11
apiculado|10942|6
apiculados|10948|1
aplanada|10949|3
aplanadas|10952|13
aplanado|10965|3
aplanados|10968|10
aproximadas|10978|1
aquaticum|10979|2
aracnoide|10981|2
aracnoidea|10983|1
arbol|10984|611
arboles|11595|28
arbolito|11623|5
arborea|11628|3
arbustivas|11631|1
arbusto|11632|252
arbustos|11884|25
arbutoides|11909|1
arco|11910|1
arenosa|11911|7
arguta|11918|1
ariladas|11919|3
arilo|11922|63
aristado|11985|1
armada|11986|1
armadas|11987|1
armados|11988|1
aroma|11989|2
aromatica|11991|1
aromaticas|11992|8
aromatico|12000|1
aromaticos|12001|1
arqueadas|12002|1
arqueado|12003|1
arqueados|12004|1
arquedas|12005|1
arraigados|12006|2
arreglados|12008|2
arrugadas|12010|1
arthropoda|12011|1
articulado|12012|1
articulados|12013|1
ascendente|12014|2
ascendentes|12016|16
aserrada|12032|3
aserradas|12035|5
aserrado|12040|105
aserradocrenado|12145|1
aserradodentado|12146|1
asimetrica|12147|14
asimetricas|12161|3
asociadas|12164|3
aspera|12167|1
asperas|12168|3
aspero|12171|1
asterolasia|12172|1
atenuada|12173|34
atenuadas|12207|1
atenuado|12208|2
aterciopelada|12210|1
atirrensis|12211|2
atlantica|12213|2
aurantiodora|12215|2
auriculada|12217|1
auriculado|12218|1
auriculados|12219|1
auriculas|12220|1
ausente|12221|11
ausentes|12232|247
austinii|12479|2
axila|12481|42
axilar|12523|15
axilares|12538|109
axilas|12647|20
axillare|12667|1
azul|12668|3
azulada|12671|1
azuladas|12672|1
azulado|12673|5
azules|12678|4
baccifera|12682|2
banara|12684|1
banda|12685|3
barbourii|12688|2
barbudos|12690|1
barro|12691|1
bartlettii|12692|1
basal|12693|9
basales|12702|18
basalmente|12720|15
base|12735|346
bases|13081|1
basifijas|13082|15
baya|13097|1
bayas|13098|162
beilschmiedia|13260|20
bejuco|13280|1
belizensis|13281|2
belloi|13283|1
benthamii|13284|1
bernardia|13285|1
bicolor|13286|5
bidentadas|13291|1
bifido|13292|1
biflava|13293|1
bilabiada|13294|2
bilabiado|13296|4
billbergiana|13300|2
billbergianus|13302|1
bilobuladas|13303|5
bilobulado|13308|9
bilobulados|13317|1
bilocular|13318|4
biloculares|13322|1
bipinnadamente|13323|3
birramificados|13326|1
birrostrado|13327|2
biseriados|13329|2
bisexuales|13331|162
bisexulaes|13493|3
bisexules|13496|1
bitumidos|13497|1
bivalvadas|13498|1
blanaproximadamente|13499|1
blanca|13500|26
blancas|13526|197
blanco|13723|58
blancoacuosa|13781|3
blancorosado|13784|1
blancos|13785|13
blancuzcas|13798|11
blancuzco|13809|5
blancuzcos|13814|1
blanquecina|13815|13
blanquecinas|13828|14
blanquecino|13842|3
blanquecinoescamosas|13845|1
blanquecinopubescentes|13846|2
blanquecinos|13848|4
boca|13852|1
bode|13853|1
boliviana|13854|2
bonplandianum|13856|1
borde|13857|258
bordes|14115|1
botanical|14116|2
boton|14118|4
botones|14122|2
brachycarpa|14124|1
brachysepala|14125|1
brachytepala|14126|1
bractea|14127|2
bracteada|14129|3
bracteadas|14132|2
bracteas|14134|26
bracteoladas|14160|1
bracteolas|14161|6
brasiliense|14167|1
brenesii|14168|13
brevemente|14181|1
brillante|14182|8
brillantes|14190|5
brotes|14195|1
brownii|14196|1
buchenavia|14197|2
bucidoides|14199|1
buddleja|14200|2
bullada|14202|1
bumelioides|14203|1
bunchosia|14204|7
burgeri|14211|2
byrsonima|14213|3
cabezuelas|14216|1
caducas|14217|4
caedizas|14221|2
caen|14223|1
caer|14224|4
caerulea|14228|1
cafe|14229|20
caidas|14249|7
calatola|14256|3
calices|14259|1
calicino|14260|3
calicular|14263|1
caliz|14264|59
calophyllum|14323|3
calyculata|14326|1
cambiando|14327|2
campanulada|14329|5
campanuladas|14334|3
campanulado|14337|3
canales|14340|3
canela|14343|1
canescentes|14344|1
caperuza|14345|6
capilares|14351|10
capitada|14361|1
capitadas|14362|2
capitado|14364|15
capitados|14379|1
capituladas|14380|1
capitulos|14381|1
capsula|14382|1
capsular|14383|13
capsulares|14396|1
capsulas|14397|177
capturan|14574|2
capucha|14576|1
capuslas|14577|1
cara|14578|1
caracolito|14579|1
caracteristica|14580|1
caras|14581|66
cardonae|14647|1
caribaea|14648|2
caribaeus|14650|1
carinados|14651|1
carmin|14652|1
carnivoras|14653|4
carnosa|14657|5
carnosas|14662|21
carnoso|14683|11
carnosos|14694|13
carpelos|14707|5
carpotroche|14712|1
cartaceas|14713|3
cartilaginoso|14716|1
caryodaphnopsis|14717|3
caryodendron|14720|1
cascara|14721|2
casearia|14723|13
caso|14736|1
cassine|14737|1
cassytha|14738|2
castaneifolium|14740|1
catafilos|14741|1
catappa|14742|1
caudada|14743|8
caudado|14751|15
cauliflora|14766|1
caulifloras|14767|2
cavidad|14769|1
cavidades|14770|9
celda|14779|1
celestes|14780|1
cenizo|14781|1
centimetros|14782|150
central|14932|18
centro|14950|1
cerdas|14951|5
cernua|14956|2
cerosa|14958|1
cerosolanada|14959|1
changiodendron|14960|1
chavarrianum|14961|2
chichicaste|14963|2
chlorantha|14965|1
chrysobalanus|14966|1
chrysochlamys|14967|9
ciatias|14976|4
cicatrices|14980|9
cicatriz|14989|6
ciliado|14995|1
ciliados|14996|2
cilindricas|14998|32
cilindrico|15030|19
cilindricos|15049|6
cimas|15055|21
cimosa|15076|2
cimosas|15078|56
cimoso|15134|2
cincino|15136|1
cincinos|15137|4
cinnamomiflora|15141|1
cinnamomum|15142|17
circular|15159|4
circulares|15163|1
circuncisil|15164|6
cissiflora|15170|2
citrifolium|15172|1
citronella|15173|2
clara|15175|1
claramente|15176|3
clavados|15179|2
cleidion|15181|1
cleistogama|15182|1
cleistogamas|15183|1
clethra|15184|4
climas|15188|2
clorofila|15190|3
clusia|15193|7
cm|15200|672
cnidoscolus|15872|1
cobrizo|15873|2
coherentes|15875|2
colgante|15877|1
colgantes|15878|4
collinsii|15882|1
color|15883|15
coloracion|15898|6
colorida|15904|1
columna|15905|7
comarostaphylis|15912|1
combinadas|15913|1
comestible|15914|3
comestibles|15917|2
commersoniana|15919|1
compactas|15920|7
compactos|15927|2
completamente|15929|5
completo|15934|2
compresos|15936|1
comprimidas|15937|4
comprimido|15941|3
comprimidos|15944|2
compuestas|15946|14
compuesto|15960|21
compuestos|15981|2
comun|15983|7
comunmente|15990|5
concavo|15995|3
concavos|15998|1
concentricas|15999|1
conceveiba|16000|1
condensacion|16001|1
conectadas|16002|10
conectado|16012|1
conectivo|16013|6
conforme|16019|1
congestionadas|16020|2
conica|16022|5
conicas|16027|3
conico|16030|5
connatas|16035|1
connatos|16036|22
conniventes|16058|8
cono|16066|3
conocarpus|16069|1
conpicuamente|16070|1
consanguineum|16071|1
consiste|16072|1
conspicua|16073|16
conspicuamente|16089|17
conspicuas|16106|16
conspicuos|16122|14
contables|16136|2
contenidos|16138|2
contortos|16140|1
convexo|16141|4
convexos|16145|1
conzatii|16146|1
copa|16147|11
copioso|16158|4
cordada|16162|7
cordadas|16169|2
cordado|16171|1
cordados|16172|1
cordadosagitados|16173|1
cordadotriangulares|16174|1
cordata|16175|1
cordatum|16176|1
coriacea|16177|6
coriaceas|16183|4
coriaceo|16187|1
corimbiforme|16188|1
corimbiformes|16189|6
corimbo|16195|1
corimbos|16196|2
corimbosa|16198|1
corimbosas|16199|10
corimboso|16209|1
corintensis|16210|1
corniculata|16211|1
cornus|16212|2
corola|16214|31
coronata|16245|1
correae|16246|1
corrugata|16247|1
corta|16248|36
cortamente|16284|49
cortas|16333|29
cortesia|16362|2
cortesii|16364|1
corteza|16365|67
corto|16432|81
cortoacuminado|16513|33
cortopecioladas|16546|1
cortopediceladas|16547|1
cortopedicelados|16548|1
cortopubescentes|16549|7
cortos|16556|23
cortotomentosas|16579|2
corymbosa|16581|1
cospicuas|16582|1
costa|16583|1
costaricanum|16584|3
costaricense|16587|4
costaricensis|16591|20
costillas|16611|12
cotinifolia|16623|1
couepia|16624|2
couratari|16626|2
couroupita|16628|2
cr|16630|26
crassifolia|16656|1
crecimiento|16657|3
crema|16660|81
cremosa|16741|1
cremosas|16742|3
cremoso|16745|1
crenada|16746|5
crenadas|16751|3
crenado|16754|40
crenadodentado|16794|1
crenadoondulado|16795|1
crenatiloba|16796|2
crenulado|16798|6
crepitans|16804|1
crestas|16805|4
cripticamente|16809|6
croatii|16815|1
crossopetalum|16816|3
croton|16819|16
crucis|16835|1
cryptocarya|16836|1
cuadradas|16837|1
cuadrangulares|16838|7
cubierta|16845|3
cubiertas|16848|39
cubierto|16887|4
cubiertos|16891|3
cubrir|16894|1
cuculados|16895|1
cuculiforme|16896|1
cuello|16897|1
cuenada|16898|2
cuerpo|16900|1
cufodontisii|16901|2
cuneada|16903|66
cuneadas|16969|2
cuneado|16971|1
cuneata|16972|1
cupula|16973|235
cupular|17208|2
cupulares|17210|1
cupuliforme|17211|1
cupuliformes|17212|1
curatella|17213|1
curvadas|17214|2
curvado|17216|11
curvados|17227|5
curvas|17232|1
cuspidada|17233|3
cuspidadas|17236|1
cuspidado|17237|3
debil|17240|2
debilmente|17242|6
decidua|17248|1
deciduas|17249|97
deciduos|17346|9
decurrente|17355|29
decurrentes|17384|2
decurrrente|17386|1
decusadas|17387|2
deflexa|17389|1
deflexo|17390|1
defoliada|17391|1
dehiscencia|17392|37
dehiscente|17429|7
dehiscentes|17436|49
dejan|17485|4
dejando|17489|1
delgada|17490|3
delgadas|17493|20
delgado|17513|11
delgados|17524|2
delicadas|17526|1
deltadas|17527|6
deltoide|17533|1
deltoides|17534|1
dendriticos|17535|1
dendrobangia|17536|2
dendrodaphne|17538|2
dendroide|17540|1
densa|17541|77
densamente|17618|107
densas|17725|1
denso|17726|14
densoferrugineopubescentes|17740|2
densolanoso|17742|1
densopilosos|17743|1
densopubescentes|17744|2
densos|17746|2
densotomentosas|17748|1
dentada|17749|3
dentadas|17752|5
dentado|17757|17
dentados|17774|4
dentata|17778|2
denticulada|17780|1
denticuladas|17781|1
denticulado|17782|6
denticulados|17788|1
depreso|17789|1
deprimido|17790|2
derecho|17792|2
desamente|17794|1
desarrolla|17795|1
desarrolladas|17796|3
desarrollado|17799|3
desarrollados|17802|2
descendente|17804|1
desconocida|17805|1
desconocidas|17806|5
desconocido|17811|5
desconocidos|17816|11
descritos|17827|2
deshojados|17829|1
desigual|17830|1
desiguales|17831|22
desigualmente|17853|1
desnudas|17854|1
desperenden|17855|1
desprenden|17856|6
desprendimiento|17862|1
deterioran|17863|1
diadas|17864|1
diam|17865|83
diametro|17948|169
dicasios|18117|2
dichapetalum|18119|5
dicotomas|18124|3
dicotomica|18127|2
dicotomicamente|18129|4
didymantha|18133|3
diegogomezii|18136|1
dientes|18137|15
diferenciadas|18152|1
diferenciado|18153|1
diferenciados|18154|21
digestivas|18175|2
diguense|18177|2
digyna|18179|1
dilatados|18180|1
dimension|18181|1
diminuta|18182|9
diminutamente|18191|68
diminutas|18259|51
diminuto|18310|16
diminutoestrigosas|18326|1
diminutopiloso|18327|1
diminutopubescentes|18328|5
diminutos|18333|11
dimorficas|18344|10
dimorfos|18354|1
dioica|18355|4
dioicas|18359|17
dioico|18376|9
dioicos|18385|3
diospyros|18388|6
diplostemona|18394|1
disciflora|18395|1
disco|18396|9
discoide|18405|13
discoides|18418|1
discolor|18419|1
discophora|18420|2
disecadas|18422|4
disecados|18426|1
dispersa|18427|2
dispersar|18429|1
dispersas|18430|4
dispersos|18434|4
dispuestas|18438|2
dispuestos|18440|4
distal|18444|8
distales|18452|7
distalmente|18459|19
distanciadamente|18478|1
distantes|18479|1
disticas|18480|59
distintamente|18539|1
divergentes|18540|2
diversifolia|18542|1
divididas|18543|3
dividido|18546|1
divididos|18547|1
doblada|18548|1
doblado|18549|1
doble|18550|9
domacio|18559|1
domacios|18560|146
donnell|18706|1
donnellsmithii|18707|1
dorada|18708|5
doradas|18713|2
dorado|18715|6
dorados|18721|2
dorsales|18723|2
dorsalmente|18725|1
dorsifijas|18726|3
dosel|18729|1
draco|18730|1
drupa|18731|1
drupaceo|18732|6
drupaceos|18738|12
drupas|18750|95
drypetes|18845|3
dulce|18848|6
dura|18854|3
duras|18857|5
duro|18862|8
dwyeri|18870|1
dystovomita|18871|1
ebracteada|18872|2
ebracteadas|18874|2
edad|18876|9
ej|18885|1
ejes|18886|44
elaeagnus|18930|1
elata|18931|1
elatior|18932|1
elevado|18933|2
elipsoidal|18935|2
elipsoidales|18937|98
elipsoide|19035|4
elipsoides|19039|50
eliptica|19089|127
elipticas|19216|288
eliptico|19504|126
elipticolanceoladas|19630|4
elipticooblongas|19634|24
elipticoobovada|19658|1
elipticoovadas|19659|5
elipticos|19664|2
elongadas|19666|3
elongadoelipticas|19669|1
emarginada|19670|1
emarginado|19671|10
emarginados|19681|1
embudo|19682|2
emergente|19684|2
emergentes|19686|6
encendido|19692|1
encerrado|19693|2
encorvados|19695|1
endichleria|19696|1
endlicheria|19697|1
endocarpo|19698|27
endosperma|19725|22
endospermo|19747|1
endresiana|19748|2
endresii|19750|2
enervium|19752|1
engrosado|19753|3
ennegrecidas|19756|8
enredadas|19764|1
enredadera|19765|1
enrollada|19766|8
enrolladas|19774|2
ensiformes|19776|1
entera|19777|24
enteras|19801|19
entero|19820|365
enteros|20185|7
entrelazado|20192|1
entrenudos|20193|7
enves|20200|317
envolviendo|20517|1
envuelta|20518|1
envueltas|20519|10
envuelto|20529|2
envueltos|20531|1
envuelve|20532|2
enzimas|20534|2
epifita|20536|3
epifitica|20539|4
epifiticas|20543|4
epifito|20547|5
epifitos|20552|2
epipetalos|20554|1
equinada|20555|1
erecta|20556|2
erectas|20558|21
erecto|20579|11
erectos|20590|28
eroso|20618|5
erythroxylum|20623|5
escabrosas|20628|1
escalariforme|20629|5
escalariformes|20634|6
escallonia|20640|2
escalonadas|20642|1
escama|20643|3
escamas|20646|8
escamiforme|20654|1
escamiformes|20655|3
escamosa|20658|34
escamosas|20692|3
escamoso|20695|10
escamosos|20705|14
escandente|20719|3
escandentes|20722|2
escapifera|20724|2
escapo|20726|2
escasa|20728|4
escasamente|20732|9
escasas|20741|1
escasos|20742|1
eschweilera|20743|6
escoba|20749|1
escorpioides|20750|2
esculturado|20752|1
esencialmente|20753|12
esfericas|20765|5
esp|20770|3
espaciadamente|20773|2
espaciadas|20775|1
esparcida|20776|58
esparcidamente|20834|54
esparcidas|20888|3
esparcido|20891|17
esparcidopubescentes|20908|1
esparcidos|20909|8
esparcidotomentosas|20917|1
espatulada|20918|2
espatuladas|20920|1
espatulados|20921|9
especial|20930|1
especie|20931|1
especies|20932|6
espectacular|20938|1
espiciforme|20939|2
espiga|20941|1
espigada|20942|3
espigadas|20945|23
espigas|20968|38
espinas|21006|19
espiniformes|21025|24
espira|21049|1
espiral|21050|4
espiraladas|21054|6
espolon|21060|15
espolonado|21075|6
espolonados|21081|1
esponjosa|21082|1
esquizocarpico|21083|2
esquizocarpicos|21085|1
esquizocarpos|21086|1
estacionales|21087|2
estambre|21089|5
estambres|21094|256
estaminadas|21350|16
estaminal|21366|4
estaminodiales|21370|1
estaminodios|21371|40
esteras|21411|1
esteriles|21412|8
estigma|21420|29
estigmas|21449|3
estigmaticas|21452|1
estilo|21453|23
estilos|21476|25
estipela|21501|1
estipitadas|21502|4
estipitado|21506|1
estipitados|21507|2
estipite|21509|2
estipitiformes|21511|4
estipulares|21515|4
estipulas|21519|418
estipulillas|21937|1
estolones|21938|13
estoloniformes|21951|2
estrechados|21953|1
estrechamente|21954|1
estrechas|21955|2
estrecho|21957|9
estrechoelipticas|21966|5
estrechooblanceoladas|21971|2
estrechooblongas|21973|1
estrechoobovadooblongas|21974|1
estrellada|21975|18
estrellado|21993|8
estrelladopubescentes|22001|10
estrellados|22011|21
estriada|22032|2
estriadas|22034|10
estriado|22044|3
estriados|22047|2
estrias|22049|2
estrigosa|22051|2
estrigosas|22053|2
estrigosos|22055|1
estrigulosa|22056|2
estrigulosas|22058|7
estrigulosos|22065|1
estructura|22066|5
euonymus|22071|1
euphorbia|22072|4
euryphyllum|22076|1
evidentemente|22077|3
evidentes|22080|2
excede|22082|1
exceder|22083|1
excelsa|22084|4
excluyendo|22088|1
exerta|22089|1
exertos|22090|3
exfolia|22093|1
exfoliando|22094|1
exfoliante|22095|2
exfoliantes|22097|2
exocarpo|22099|4
expandida|22103|1
expandido|22104|2
explosiva|22106|1
exponer|22107|1
exsertos|22108|1
extendida|22109|2
exterior|22111|5
externa|22116|21
externo|22137|16
externos|22153|8
extra|22161|4
extraaxilares|22165|1
extremadamente|22166|2
extremos|22168|6
extrorsa|22174|4
extrorsas|22178|1
extrorsos|22179|1
exudacion|22180|1
facilidad|22181|5
facilmente|22186|1
faginea|22187|1
falcadas|22188|3
falcado|22191|2
family|22193|14
fasciculadas|22207|28
fasciculados|22235|2
fasciculata|22237|1
fasciculo|22238|1
fasciculos|22239|33
femenina|22272|1
femeninas|22273|35
ferruginea|22308|18
ferrugineas|22326|4
ferrugineo|22330|25
ferrugineopuberulentas|22355|1
ferrugineopubescentes|22356|4
ferrugineos|22360|2
ferrugineotomentosas|22362|3
ferruginosos|22365|1
fertiles|22366|22
fibrosa|22388|5
fibroso|22393|2
fijadas|22395|2
filamento|22397|4
filamentos|22401|30
filiforme|22431|1
filiformes|22432|12
filiformis|22444|1
filos|22445|1
fimbriadas|22446|1
fimbriado|22447|3
fimbriados|22450|3
fimbriatum|22453|1
fina|22454|25
finamente|22479|36
finas|22515|2
finos|22517|6
fistulosas|22523|1
fisurada|22524|7
fisuradas|22531|1
fisuras|22532|2
flanquean|22534|1
flexibles|22535|2
flexuosa|22537|1
flocosos|22538|1
flor|22539|32
flora|22571|2
floral|22573|4
florales|22577|1
flores|22578|707
floribunda|23285|5
flotantes|23290|2
fls|23292|5
foliaceas|23297|7
foliaceos|23304|1
foliar|23305|1
foliculo|23306|3
foliculos|23309|4
foliolo|23313|1
foliolos|23314|8
foliosa|23322|1
foliosas|23323|1
follaje|23324|6
forma|23330|60
formadas|23390|2
formado|23392|1
forman|23393|3
formando|23396|5
formar|23401|2
formosa|23403|2
fosas|23405|1
fosforecente|23406|1
fotosinteticas|23407|2
foveolada|23409|1
foveoladas|23410|4
fr|23414|2
fragantes|23416|7
frecuencia|23423|6
frecuente|23429|27
frecuentemente|23456|5
frescas|23461|2
frescos|23463|1
frutescens|23464|1
fruto|23465|36
frutos|23501|684
fuerte|24185|5
fuertemente|24190|23
fulcreas|24213|5
fulvescens|24218|2
fulvo|24220|9
fulvopuberulentas|24229|1
funcional|24230|1
funcionales|24231|1
funcionalmente|24232|1
fusiformes|24233|4
fusionados|24237|8
fuste|24245|1
gaiadendron|24246|1
gamanthera|24247|2
gambas|24249|7
gancho|24256|1
garcia|24257|1
garcinia|24258|5
garden|24263|2
garganta|24265|4
gelida|24269|1
generalmente|24270|45
geniculata|24315|1
genus|24316|24
germinativas|24340|1
gibba|24341|1
gigante|24342|1
glabra|24343|94
glabras|24437|393
glabrescente|24830|29
glabrescentes|24859|54
glabriflora|24913|1
glabro|24914|26
glabros|24940|56
glandula|24996|1
glandular|24997|30
glandulares|25027|16
glandulas|25043|75
